time,n_A+p,n_B,n_AB
100,0.390,0.501,0.109
200,0.380,0.447,0.174
300,0.365,0.412,0.223
400,0.352,0.434,0.213
500,0.357,0.439,0.203
600,0.328,0.447,0.226
700,0.313,0.449,0.238
800,0.293,0.449,0.258
900,0.266,0.469,0.266
1000,0.243,0.479,0.278
1100,0.238,0.521,0.241
1200,0.243,0.494,0.263
1300,0.251,0.506,0.243
1400,0.236,0.504,0.261
1500,0.223,0.509,0.268
1600,0.238,0.531,0.231
1700,0.228,0.556,0.216
1800,0.231,0.581,0.189
1900,0.196,0.581,0.223
2000,0.181,0.598,0.221
2100,0.156,0.623,0.221
2200,0.154,0.618,0.228
2300,0.139,0.655,0.206
2400,0.141,0.663,0.196
2500,0.127,0.680,0.194
2600,0.112,0.705,0.184
2700,0.102,0.705,0.194
2800,0.099,0.720,0.181
2900,0.092,0.712,0.196
3000,0.092,0.717,0.191
3100,0.089,0.720,0.191
3200,0.087,0.754,0.159
3300,0.079,0.752,0.169
3400,0.069,0.779,0.151
3500,0.055,0.804,0.141
3600,0.052,0.804,0.144
3700,0.052,0.821,0.127
3800,0.062,0.844,0.094
3900,0.057,0.844,0.099
4000,0.047,0.836,0.117
4100,0.042,0.841,0.117
4200,0.047,0.856,0.097
4300,0.045,0.878,0.077
4400,0.030,0.903,0.067
4500,0.030,0.913,0.057
4600,0.030,0.918,0.052
4700,0.030,0.928,0.042
4800,0.027,0.926,0.047
4900,0.027,0.928,0.045
5000,0.025,0.940,0.035
5100,0.025,0.943,0.032
5200,0.025,0.928,0.047
5300,0.022,0.938,0.040
5400,0.025,0.938,0.037
5500,0.025,0.945,0.030
5600,0.027,0.943,0.030
5700,0.022,0.948,0.030
5800,0.022,0.953,0.025
5900,0.022,0.953,0.025
6000,0.022,0.945,0.032
6100,0.025,0.945,0.030
6200,0.020,0.958,0.022
6300,0.017,0.963,0.020
6400,0.012,0.965,0.022
6500,0.012,0.970,0.017
6600,0.012,0.975,0.012
6700,0.012,0.975,0.012
6800,0.012,0.975,0.012
6900,0.012,0.975,0.012
7000,0.012,0.975,0.012
7100,0.012,0.978,0.010
7200,0.012,0.978,0.010
7300,0.012,0.970,0.017
7400,0.012,0.973,0.015
7500,0.012,0.975,0.012
7600,0.012,0.975,0.012
7700,0.012,0.978,0.010
7800,0.012,0.978,0.010
7900,0.012,0.978,0.010
8000,0.012,0.978,0.010
8100,0.010,0.978,0.012
8200,0.007,0.980,0.012
8300,0.005,0.980,0.015
8400,0.005,0.980,0.015
8500,0.005,0.983,0.012
8600,0.005,0.980,0.015
8700,0.005,0.983,0.012
8800,0.002,0.985,0.012
8900,0.002,0.990,0.007
9000,0.002,0.990,0.007
9100,0.002,0.990,0.007
9200,0.002,0.990,0.007
9300,0.002,0.990,0.007
9400,0.002,0.990,0.007
9500,0.002,0.990,0.007
9600,0.002,0.990,0.007
9700,0.002,0.990,0.007
9800,0.002,0.990,0.007
9900,0.002,0.990,0.007
10000,0.002,0.990,0.007
10100,0.002,0.990,0.007
10200,0.002,0.990,0.007
10300,0.002,0.990,0.007
10400,0.002,0.990,0.007
10500,0.002,0.990,0.007
10600,0.002,0.990,0.007
10700,0.002,0.990,0.007
10800,0.002,0.990,0.007
10900,0.002,0.990,0.007
11000,0.002,0.990,0.007
11100,0.002,0.990,0.007
11200,0.002,0.990,0.007
11300,0.002,0.990,0.007
11400,0.002,0.990,0.007
11500,0.002,0.990,0.007
11600,0.002,0.990,0.007
11700,0.002,0.990,0.007
11800,0.002,0.990,0.007
11900,0.002,0.990,0.007
12000,0.002,0.990,0.007
12100,0.002,0.990,0.007
12200,0.002,0.990,0.007
12300,0.002,0.990,0.007
12400,0.002,0.990,0.007
12500,0.002,0.990,0.007
12600,0.002,0.990,0.007
12700,0.002,0.990,0.007
12800,0.002,0.990,0.007
12900,0.002,0.990,0.007
13000,0.002,0.990,0.007
13100,0.002,0.990,0.007
13200,0.002,0.990,0.007
13300,0.002,0.990,0.007
13400,0.002,0.988,0.010
13500,0.002,0.990,0.007
13600,0.002,0.990,0.007
13700,0.002,0.990,0.007
13800,0.002,0.990,0.007
13900,0.002,0.990,0.007
14000,0.002,0.990,0.007
14100,0.002,0.993,0.005
14200,0.002,0.993,0.005
14300,0.002,0.993,0.005
14400,0.002,0.993,0.005
14500,0.002,0.993,0.005
14600,0.002,0.993,0.005
14700,0.002,0.993,0.005
14800,0.002,0.993,0.005
14900,0.002,0.993,0.005
15000,0.002,0.993,0.005
15100,0.002,0.993,0.005
15200,0.002,0.993,0.005
15300,0.002,0.995,0.002
15400,0.002,0.995,0.002
15500,0.002,0.995,0.002
15600,0.002,0.995,0.002
15700,0.002,0.995,0.002
15800,0.002,0.995,0.002
15900,0.002,0.995,0.002
16000,0.002,0.995,0.002
16100,0.002,0.995,0.002
16200,0.002,0.995,0.002
16300,0.002,0.995,0.002
16400,0.002,0.995,0.002
16500,0.002,0.995,0.002
16600,0.002,0.995,0.002
16700,0.002,0.995,0.002
16800,0.002,0.995,0.002
16900,0.002,0.995,0.002
17000,0.002,0.995,0.002
17100,0.002,0.995,0.002
17200,0.002,0.995,0.002
17300,0.002,0.995,0.002
17400,0.002,0.995,0.002
17500,0.002,0.995,0.002
17600,0.002,0.998,0.000
17700,0.002,0.998,0.000
17800,0.002,0.998,0.000
17900,0.002,0.998,0.000
18000,0.002,0.998,0.000
18100,0.002,0.998,0.000
18200,0.002,0.998,0.000
18300,0.002,0.998,0.000
18400,0.002,0.998,0.000
18500,0.002,0.998,0.000
18600,0.002,0.998,0.000
18700,0.002,0.998,0.000
18800,0.002,0.998,0.000
18900,0.002,0.998,0.000
19000,0.002,0.998,0.000
19100,0.002,0.998,0.000
19200,0.002,0.998,0.000
19300,0.002,0.998,0.000
19400,0.002,0.998,0.000
19500,0.002,0.998,0.000
19600,0.002,0.998,0.000
19700,0.002,0.998,0.000
19800,0.002,0.998,0.000
19900,0.002,0.998,0.000
20000,0.002,0.998,0.000
20100,0.002,0.998,0.000
20200,0.002,0.998,0.000
20300,0.002,0.998,0.000
20400,0.002,0.998,0.000
20500,0.002,0.998,0.000
20600,0.000,0.998,0.002
20700,0.000,0.998,0.002
20800,0.000,0.998,0.002
20900,0.000,0.998,0.002
21000,0.000,0.998,0.002
21100,0.000,0.998,0.002
21200,0.000,0.998,0.002
21300,0.000,0.998,0.002
21400,0.000,0.998,0.002
21500,0.000,0.998,0.002
21600,0.000,0.998,0.002
21700,0.000,0.998,0.002
21800,0.000,0.998,0.002
21900,0.000,0.998,0.002
22000,0.000,0.998,0.002
22100,0.000,0.998,0.002
22200,0.000,0.998,0.002
22300,0.000,0.998,0.002
22400,0.000,0.998,0.002
22500,0.000,0.998,0.002
22600,0.000,0.998,0.002
22700,0.000,0.998,0.002
22800,0.000,0.998,0.002
22900,0.000,0.998,0.002
23000,0.000,0.998,0.002
23100,0.000,0.998,0.002
23200,0.000,0.998,0.002
23300,0.000,0.998,0.002
23400,0.000,0.998,0.002
23500,0.000,0.998,0.002
23600,0.000,0.998,0.002
23700,0.000,0.998,0.002
23800,0.000,0.998,0.002
23900,0.000,1.000,0.000
